This data is part of the PALMO: OVERFLOW Machine Learning Airfoil Performance Database generated at the NASA Ames Research Center. 
Documentation on the database creation can be found in NASA TM-2024-XXXXXXX.

Dr. Jason K. Cornelius, Aeromechanics Office, NASA Ames Research Center, September 2024. 

PALMO_Release_V1
---------------------------------------------------------------------------------
Airfoil, %Camber, %Thickness, Reynolds#, Mach#, Alpha, cl, ln(Reynolds#)
6,0,6,125000,0.25,11,0.717988,11.7360690162844
6,0,6,125000,0.25,12,0.72708,11.7360690162844
6,0,6,125000,0.25,13,0.738969,11.7360690162844
6,0,6,125000,0.25,14,0.749965,11.7360690162844
6,0,6,125000,0.25,15,0.764333,11.7360690162844
6,0,6,125000,0.25,16,0.77745,11.7360690162844
6,0,6,125000,0.25,17,0.792161,11.7360690162844
6,0,6,125000,0.25,18,0.80679,11.7360690162844
6,0,6,125000,0.25,19,0.821168,11.7360690162844
6,0,6,125000,0.25,20,0.835371,11.7360690162844
6,0,6,125000,0.35,-20,-0.84963,11.7360690162844
6,0,6,125000,0.35,-19,-0.83433,11.7360690162844
6,0,6,125000,0.35,-18,-0.818862,11.7360690162844
6,0,6,125000,0.35,-17,-0.803184,11.7360690162844
6,0,6,125000,0.35,-16,-0.787792,11.7360690162844
6,0,6,125000,0.35,-15,-0.772421,11.7360690162844
6,0,6,125000,0.35,-14,-0.75713,11.7360690162844
6,0,6,125000,0.35,-13,-0.743912,11.7360690162844
6,0,6,125000,0.35,-12,-0.73079,11.7360690162844
6,0,6,125000,0.35,-11,-0.720222,11.7360690162844
6,0,6,125000,0.35,-10,-0.712573,11.7360690162844
6,0,6,125000,0.35,-9,-0.707296,11.7360690162844
6,0,6,125000,0.35,-8,-0.703313,11.7360690162844
6,0,6,125000,0.35,-7,-0.684557,11.7360690162844
6,0,6,125000,0.35,-6,-0.624066,11.7360690162844
6,0,6,125000,0.35,-5,-0.549149,11.7360690162844
6,0,6,125000,0.35,-4,-0.448794,11.7360690162844
6,0,6,125000,0.35,-3,-0.339941,11.7360690162844
6,0,6,125000,0.35,-2,-0.227553,11.7360690162844
6,0,6,125000,0.35,-1,-0.11378,11.7360690162844
6,0,6,125000,0.35,0,0.000549,11.7360690162844
6,0,6,125000,0.35,1,0.114874,11.7360690162844
6,0,6,125000,0.35,2,0.228651,11.7360690162844
6,0,6,125000,0.35,3,0.341038,11.7360690162844
6,0,6,125000,0.35,4,0.449888,11.7360690162844
6,0,6,125000,0.35,5,0.550215,11.7360690162844
6,0,6,125000,0.35,6,0.631423,11.7360690162844
6,0,6,125000,0.35,7,0.683271,11.7360690162844
6,0,6,125000,0.35,8,0.70318,11.7360690162844
6,0,6,125000,0.35,9,0.70621,11.7360690162844
6,0,6,125000,0.35,10,0.710978,11.7360690162844
6,0,6,125000,0.35,11,0.718564,11.7360690162844
6,0,6,125000,0.35,12,0.728475,11.7360690162844
6,0,6,125000,0.35,13,0.740855,11.7360690162844
6,0,6,125000,0.35,14,0.755385,11.7360690162844
6,0,6,125000,0.35,15,0.769959,11.7360690162844
6,0,6,125000,0.35,16,0.785252,11.7360690162844
6,0,6,125000,0.35,17,0.800745,11.7360690162844
6,0,6,125000,0.35,18,0.816237,11.7360690162844
6,0,6,125000,0.35,19,0.831546,11.7360690162844
6,0,6,125000,0.35,20,0.84652,11.7360690162844
6,0,6,125000,0.45,-20,-0.869021,11.7360690162844
6,0,6,125000,0.45,-19,-0.852353,11.7360690162844
6,0,6,125000,0.45,-18,-0.837326,11.7360690162844
6,0,6,125000,0.45,-17,-0.818344,11.7360690162844
6,0,6,125000,0.45,-16,-0.803157,11.7360690162844
6,0,6,125000,0.45,-15,-0.785317,11.7360690162844
6,0,6,125000,0.45,-14,-0.76833,11.7360690162844
6,0,6,125000,0.45,-13,-0.753097,11.7360690162844
6,0,6,125000,0.45,-12,-0.73798,11.7360690162844
6,0,6,125000,0.45,-11,-0.725172,11.7360690162844
6,0,6,125000,0.45,-10,-0.714551,11.7360690162844
6,0,6,125000,0.45,-9,-0.707841,11.7360690162844
6,0,6,125000,0.45,-8,-0.702862,11.7360690162844
6,0,6,125000,0.45,-7,-0.689764,11.7360690162844
6,0,6,125000,0.45,-6,-0.644409,11.7360690162844
6,0,6,125000,0.45,-5,-0.570433,11.7360690162844
6,0,6,125000,0.45,-4,-0.469857,11.7360690162844
6,0,6,125000,0.45,-3,-0.35643,11.7360690162844
6,0,6,125000,0.45,-2,-0.238684,11.7360690162844
6,0,6,125000,0.45,-1,-0.119368,11.7360690162844
6,0,6,125000,0.45,0,0.000515,11.7360690162844
6,0,6,125000,0.45,1,0.1204,11.7360690162844
6,0,6,125000,0.45,2,0.23972,11.7360690162844
6,0,6,125000,0.45,3,0.357486,11.7360690162844
6,0,6,125000,0.45,4,0.470897,11.7360690162844
6,0,6,125000,0.45,5,0.571401,11.7360690162844
6,0,6,125000,0.45,6,0.649953,11.7360690162844
6,0,6,125000,0.45,7,0.691151,11.7360690162844
6,0,6,125000,0.45,8,0.702246,11.7360690162844
6,0,6,125000,0.45,9,0.706511,11.7360690162844
6,0,6,125000,0.45,10,0.713627,11.7360690162844
6,0,6,125000,0.45,11,0.723176,11.7360690162844
6,0,6,125000,0.45,12,0.736619,11.7360690162844
6,0,6,125000,0.45,13,0.750838,11.7360690162844
6,0,6,125000,0.45,14,0.767136,11.7360690162844
6,0,6,125000,0.45,15,0.78235,11.7360690162844
6,0,6,125000,0.45,16,0.801019,11.7360690162844
6,0,6,125000,0.45,17,0.815761,11.7360690162844
6,0,6,125000,0.45,18,0.834738,11.7360690162844
6,0,6,125000,0.45,19,0.849839,11.7360690162844
6,0,6,125000,0.45,20,0.86537,11.7360690162844
6,0,6,125000,0.55,-20,-0.906172,11.7360690162844
6,0,6,125000,0.55,-19,-0.884825,11.7360690162844
6,0,6,125000,0.55,-18,-0.866335,11.7360690162844
6,0,6,125000,0.55,-17,-0.847349,11.7360690162844
6,0,6,125000,0.55,-16,-0.828053,11.7360690162844
6,0,6,125000,0.55,-15,-0.808673,11.7360690162844
6,0,6,125000,0.55,-14,-0.789493,11.7360690162844
6,0,6,125000,0.55,-13,-0.770914,11.7360690162844
6,0,6,125000,0.55,-12,-0.753252,11.7360690162844
6,0,6,125000,0.55,-11,-0.737102,11.7360690162844
6,0,6,125000,0.55,-10,-0.723526,11.7360690162844
6,0,6,125000,0.55,-9,-0.712439,11.7360690162844
6,0,6,125000,0.55,-8,-0.70558,11.7360690162844
6,0,6,125000,0.55,-7,-0.69752,11.7360690162844
6,0,6,125000,0.55,-6,-0.670127,11.7360690162844
6,0,6,125000,0.55,-5,-0.603131,11.7360690162844
6,0,6,125000,0.55,-4,-0.501956,11.7360690162844
6,0,6,125000,0.55,-3,-0.382272,11.7360690162844
6,0,6,125000,0.55,-2,-0.255854,11.7360690162844
6,0,6,125000,0.55,-1,-0.127882,11.7360690162844
6,0,6,125000,0.55,0,0.000502,11.7360690162844
6,0,6,125000,0.55,1,0.128887,11.7360690162844
6,0,6,125000,0.55,2,0.256873,11.7360690162844
6,0,6,125000,0.55,3,0.383282,11.7360690162844
6,0,6,125000,0.55,4,0.502934,11.7360690162844
6,0,6,125000,0.55,5,0.604023,11.7360690162844
6,0,6,125000,0.55,6,0.672293,11.7360690162844
6,0,6,125000,0.55,7,0.698922,11.7360690162844
6,0,6,125000,0.55,8,0.704183,11.7360690162844
6,0,6,125000,0.55,9,0.711346,11.7360690162844
6,0,6,125000,0.55,10,0.72156,11.7360690162844
6,0,6,125000,0.55,11,0.735272,11.7360690162844
6,0,6,125000,0.55,12,0.751457,11.7360690162844
6,0,6,125000,0.55,13,0.769167,11.7360690162844
6,0,6,125000,0.55,14,0.787632,11.7360690162844
6,0,6,125000,0.55,15,0.806534,11.7360690162844
6,0,6,125000,0.55,16,0.825755,11.7360690162844
6,0,6,125000,0.55,17,0.844886,11.7360690162844
6,0,6,125000,0.55,18,0.869302,11.7360690162844
6,0,6,125000,0.55,19,0.889799,11.7360690162844
6,0,6,125000,0.55,20,0.908358,11.7360690162844
6,0,6,125000,0.65,-20,-0.958492,11.7360690162844
6,0,6,125000,0.65,-19,-0.938685,11.7360690162844
6,0,6,125000,0.65,-18,-0.917911,11.7360690162844
6,0,6,125000,0.65,-17,-0.896271,11.7360690162844
6,0,6,125000,0.65,-16,-0.873872,11.7360690162844
6,0,6,125000,0.65,-15,-0.851107,11.7360690162844
6,0,6,125000,0.65,-14,-0.828167,11.7360690162844
6,0,6,125000,0.65,-13,-0.805368,11.7360690162844
6,0,6,125000,0.65,-12,-0.783192,11.7360690162844
6,0,6,125000,0.65,-11,-0.762263,11.7360690162844
6,0,6,125000,0.65,-10,-0.743269,11.7360690162844
6,0,6,125000,0.65,-9,-0.727486,11.7360690162844
6,0,6,125000,0.65,-8,-0.715629,11.7360690162844
6,0,6,125000,0.65,-7,-0.708222,11.7360690162844
6,0,6,125000,0.65,-6,-0.698999,11.7360690162844
6,0,6,125000,0.65,-5,-0.655421,11.7360690162844
6,0,6,125000,0.65,-4,-0.555042,11.7360690162844
6,0,6,125000,0.65,-3,-0.42495,11.7360690162844
6,0,6,125000,0.65,-2,-0.28432,11.7360690162844
6,0,6,125000,0.65,-1,-0.141924,11.7360690162844
6,0,6,125000,0.65,0,0.000501,11.7360690162844
6,0,6,125000,0.65,1,0.142933,11.7360690162844
6,0,6,125000,0.65,2,0.28533,11.7360690162844
6,0,6,125000,0.65,3,0.425946,11.7360690162844
6,0,6,125000,0.65,4,0.555998,11.7360690162844
6,0,6,125000,0.65,5,0.656278,11.7360690162844
6,0,6,125000,0.65,6,0.699201,11.7360690162844
6,0,6,125000,0.65,7,0.707741,11.7360690162844
6,0,6,125000,0.65,8,0.714025,11.7360690162844
6,0,6,125000,0.65,9,0.726054,11.7360690162844
6,0,6,125000,0.65,10,0.741131,11.7360690162844
6,0,6,125000,0.65,11,0.76023,11.7360690162844
6,0,6,125000,0.65,12,0.781267,11.7360690162844
6,0,6,125000,0.65,13,0.80344,11.7360690162844
6,0,6,125000,0.65,14,0.82613,11.7360690162844
6,0,6,125000,0.65,15,0.848876,11.7360690162844
6,0,6,125000,0.65,16,0.871452,11.7360690162844
6,0,6,125000,0.65,17,0.893695,11.7360690162844
6,0,6,125000,0.65,18,0.915288,11.7360690162844
6,0,6,125000,0.65,19,0.935981,11.7360690162844
6,0,6,125000,0.65,20,0.955679,11.7360690162844
6,0,6,125000,0.7,-20,-1.00213,11.7360690162844
6,0,6,125000,0.7,-19,-0.980997,11.7360690162844
6,0,6,125000,0.7,-18,-0.958689,11.7360690162844
6,0,6,125000,0.7,-17,-0.935347,11.7360690162844
6,0,6,125000,0.7,-16,-0.911071,11.7360690162844
6,0,6,125000,0.7,-15,-0.886006,11.7360690162844
6,0,6,125000,0.7,-14,-0.860375,11.7360690162844
6,0,6,125000,0.7,-13,-0.83458,11.7360690162844
6,0,6,125000,0.7,-12,-0.80907,11.7360690162844
6,0,6,125000,0.7,-11,-0.78453,11.7360690162844
6,0,6,125000,0.7,-10,-0.761666,11.7360690162844
6,0,6,125000,0.7,-9,-0.741741,11.7360690162844
6,0,6,125000,0.7,-8,-0.726654,11.7360690162844
6,0,6,125000,0.7,-7,-0.716622,11.7360690162844
6,0,6,125000,0.7,-6,-0.711193,11.7360690162844
6,0,6,125000,0.7,-5,-0.709872,11.7360690162844
6,0,6,125000,0.7,-4,-0.607419,11.7360690162844
6,0,6,125000,0.7,-3,-0.460267,11.7360690162844
6,0,6,125000,0.7,-2,-0.306749,11.7360690162844
6,0,6,125000,0.7,-1,-0.152764,11.7360690162844
6,0,6,125000,0.7,0,0.00052,11.7360690162844
6,0,6,125000,0.7,1,0.153784,11.7360690162844
6,0,6,125000,0.7,2,0.307768,11.7360690162844
6,0,6,125000,0.7,3,0.461303,11.7360690162844
6,0,6,125000,0.7,4,0.608451,11.7360690162844
6,0,6,125000,0.7,5,0.709908,11.7360690162844
6,0,6,125000,0.7,6,0.711237,11.7360690162844
6,0,6,125000,0.7,7,0.71492,11.7360690162844
6,0,6,125000,0.7,8,0.725326,11.7360690162844
6,0,6,125000,0.7,9,0.739401,11.7360690162844
6,0,6,125000,0.7,10,0.759535,11.7360690162844
6,0,6,125000,0.7,11,0.782299,11.7360690162844
6,0,6,125000,0.7,12,0.806932,11.7360690162844
6,0,6,125000,0.7,13,0.832431,11.7360690162844
6,0,6,125000,0.7,14,0.85813,11.7360690162844
6,0,6,125000,0.7,15,0.883568,11.7360690162844
6,0,6,125000,0.7,16,0.908524,11.7360690162844
6,0,6,125000,0.7,17,0.932714,11.7360690162844
6,0,6,125000,0.7,18,0.955822,11.7360690162844
6,0,6,125000,0.7,19,0.978337,11.7360690162844
6,0,6,125000,0.7,20,0.999481,11.7360690162844
6,0,6,125000,0.75,-20,-1.066,11.7360690162844
6,0,6,125000,0.75,-19,-1.042962,11.7360690162844
6,0,6,125000,0.75,-18,-1.019021,11.7360690162844
6,0,6,125000,0.75,-17,-0.993585,11.7360690162844
6,0,6,125000,0.75,-16,-0.966763,11.7360690162844
6,0,6,125000,0.75,-15,-0.938738,11.7360690162844
6,0,6,125000,0.75,-14,-0.90973,11.7360690162844
6,0,6,125000,0.75,-13,-0.879883,11.7360690162844
6,0,6,125000,0.75,-12,-0.849817,11.7360690162844
6,0,6,125000,0.75,-11,-0.820261,11.7360690162844
6,0,6,125000,0.75,-10,-0.792211,11.7360690162844
6,0,6,125000,0.75,-9,-0.766849,11.7360690162844
6,0,6,125000,0.75,-8,-0.746152,11.7360690162844
6,0,6,125000,0.75,-7,-0.733727,11.7360690162844
6,0,6,125000,0.75,-6,-0.743868,11.7360690162844
6,0,6,125000,0.75,-5,-0.74875,11.7360690162844
6,0,6,125000,0.75,-4,-0.691384,11.7360690162844
6,0,6,125000,0.75,-3,-0.527603,11.7360690162844
6,0,6,125000,0.75,-2,-0.34209,11.7360690162844
6,0,6,125000,0.75,-1,-0.168591,11.7360690162844
6,0,6,125000,0.75,0,0.00053,11.7360690162844
6,0,6,125000,0.75,1,0.169656,11.7360690162844
6,0,6,125000,0.75,2,0.343163,11.7360690162844
6,0,6,125000,0.75,3,0.528782,11.7360690162844
6,0,6,125000,0.75,4,0.692625,11.7360690162844
6,0,6,125000,0.75,5,0.749575,11.7360690162844
6,0,6,125000,0.75,6,0.743567,11.7360690162844
6,0,6,125000,0.75,7,0.732553,11.7360690162844
6,0,6,125000,0.75,8,0.743983,11.7360690162844
6,0,6,125000,0.75,9,0.76463,11.7360690162844
6,0,6,125000,0.75,10,0.789612,11.7360690162844
6,0,6,125000,0.75,11,0.817657,11.7360690162844
6,0,6,125000,0.75,12,0.847261,11.7360690162844
6,0,6,125000,0.75,13,0.87731,11.7360690162844
6,0,6,125000,0.75,14,0.90706,11.7360690162844
6,0,6,125000,0.75,15,0.936011,11.7360690162844
6,0,6,125000,0.75,16,0.96375,11.7360690162844
6,0,6,125000,0.75,17,0.990245,11.7360690162844
6,0,6,125000,0.75,18,1.015414,11.7360690162844
6,0,6,125000,0.75,19,1.039345,11.7360690162844
6,0,6,125000,0.75,20,1.062287,11.7360690162844
6,0,6,125000,0.8,-20,-1.165905,11.7360690162844
6,0,6,125000,0.8,-19,-1.142846,11.7360690162844
6,0,6,125000,0.8,-18,-1.117616,11.7360690162844
6,0,6,125000,0.8,-17,-1.090288,11.7360690162844
6,0,6,125000,0.8,-16,-1.06077,11.7360690162844
6,0,6,125000,0.8,-15,-1.02912,11.7360690162844
6,0,6,125000,0.8,-14,-0.995433,11.7360690162844
6,0,6,125000,0.8,-13,-0.960045,11.7360690162844
6,0,6,125000,0.8,-12,-0.923609,11.7360690162844
6,0,6,125000,0.8,-11,-0.887152,11.7360690162844
6,0,6,125000,0.8,-10,-0.852214,11.7360690162844
6,0,6,125000,0.8,-9,-0.825431,11.7360690162844
6,0,6,125000,0.8,-8,-0.81479,11.7360690162844
6,0,6,125000,0.8,-7,-0.802697,11.7360690162844
6,0,6,125000,0.8,-6,-0.784947,11.7360690162844
6,0,6,125000,0.8,-5,-0.756511,11.7360690162844
6,0,6,125000,0.8,-4,-0.717541,11.7360690162844
6,0,6,125000,0.8,-3,-0.635349,11.7360690162844
6,0,6,125000,0.8,-2,-0.426966,11.7360690162844
6,0,6,125000,0.8,-1,-0.197047,11.7360690162844
6,0,6,125000,0.8,0,0.000562,11.7360690162844
6,0,6,125000,0.8,1,0.198221,11.7360690162844
6,0,6,125000,0.8,2,0.428597,11.7360690162844
6,0,6,125000,0.8,3,0.637972,11.7360690162844
6,0,6,125000,0.8,4,0.720011,11.7360690162844
6,0,6,125000,0.8,5,0.757663,11.7360690162844
6,0,6,125000,0.8,6,0.783606,11.7360690162844
6,0,6,125000,0.8,7,0.801088,11.7360690162844
6,0,6,125000,0.8,8,0.810946,11.7360690162844
6,0,6,125000,0.8,9,0.821674,11.7360690162844
6,0,6,125000,0.8,10,0.84834,11.7360690162844
6,0,6,125000,0.8,11,0.883497,11.7360690162844
6,0,6,125000,0.8,12,0.919909,11.7360690162844
6,0,6,125000,0.8,13,0.956417,11.7360690162844
6,0,6,125000,0.8,14,0.991543,11.7360690162844
6,0,6,125000,0.8,15,1.024886,11.7360690162844
6,0,6,125000,0.8,16,1.056315,11.7360690162844
6,0,6,125000,0.8,17,1.085915,11.7360690162844
6,0,6,125000,0.8,18,1.11298,11.7360690162844
6,0,6,125000,0.8,19,1.138108,11.7360690162844
6,0,6,125000,0.8,20,1.160918,11.7360690162844
6,0,6,125000,0.85,-20,-1.4008,11.7360690162844
6,0,6,125000,0.85,-19,-1.943173,11.7360690162844
6,0,6,125000,0.85,-18,-1.903437,11.7360690162844
6,0,6,125000,0.85,-17,-1.860501,11.7360690162844
6,0,6,125000,0.85,-16,-1.814085,11.7360690162844
6,0,6,125000,0.85,-15,-1.764032,11.7360690162844
6,0,6,125000,0.85,-14,-1.710252,11.7360690162844
6,0,6,125000,0.85,-13,-1.652723,11.7360690162844
6,0,6,125000,0.85,-12,-1.591056,11.7360690162844
6,0,6,125000,0.85,-11,-1.50766,11.7360690162844
6,0,6,125000,0.85,-10,-1.359831,11.7360690162844
6,0,6,125000,0.85,-9,-1.230008,11.7360690162844
6,0,6,125000,0.85,-8,-1.109839,11.7360690162844
6,0,6,125000,0.85,-7,-0.993742,11.7360690162844
6,0,6,125000,0.85,-6,-0.884005,11.7360690162844
6,0,6,125000,0.85,-5,-0.784745,11.7360690162844
6,0,6,125000,0.85,-4,-0.69403,11.7360690162844
6,0,6,125000,0.85,-3,-0.607159,11.7360690162844
6,0,6,125000,0.85,-2,-0.508014,11.7360690162844
6,0,6,125000,0.85,-1,-0.305177,11.7360690162844
6,0,6,125000,0.85,0,0.000715,11.7360690162844
6,0,6,125000,0.85,1,0.30737,11.7360690162844
6,0,6,125000,0.85,2,0.509155,11.7360690162844
6,0,6,125000,0.85,3,0.607457,11.7360690162844
6,0,6,125000,0.85,4,0.693489,11.7360690162844
6,0,6,125000,0.85,5,0.783233,11.7360690162844
6,0,6,125000,0.85,6,0.881179,11.7360690162844
6,0,6,125000,0.85,7,0.988905,11.7360690162844
6,0,6,125000,0.85,8,1.103007,11.7360690162844
6,0,6,125000,0.85,9,1.220367,11.7360690162844
6,0,6,125000,0.85,10,1.34609,11.7360690162844
6,0,6,125000,0.85,11,1.499914,11.7360690162844
6,0,6,125000,0.85,12,1.590336,11.7360690162844
6,0,6,125000,0.85,13,1.652135,11.7360690162844
6,0,6,125000,0.85,14,1.70964,11.7360690162844
6,0,6,125000,0.85,15,1.763402,11.7360690162844
6,0,6,125000,0.85,16,1.813455,11.7360690162844
6,0,6,125000,0.85,17,1.859898,11.7360690162844
6,0,6,125000,0.85,18,1.902919,11.7360690162844
6,0,6,125000,0.85,19,1.942088,11.7360690162844
6,0,6,125000,0.85,20,1.392998,11.7360690162844
6,0,6,125000,0.9,-20,-1.805708,11.7360690162844
6,0,6,125000,0.9,-19,-1.769367,11.7360690162844
6,0,6,125000,0.9,-18,-1.729201,11.7360690162844
6,0,6,125000,0.9,-17,-1.685064,11.7360690162844
6,0,6,125000,0.9,-16,-1.6368,11.7360690162844
6,0,6,125000,0.9,-15,-1.584251,11.7360690162844
6,0,6,125000,0.9,-14,-1.527226,11.7360690162844
6,0,6,125000,0.9,-13,-1.465527,11.7360690162844
6,0,6,125000,0.9,-12,-1.398936,11.7360690162844
6,0,6,125000,0.9,-11,-1.32721,11.7360690162844
6,0,6,125000,0.9,-10,-1.250061,11.7360690162844
6,0,6,125000,0.9,-9,-1.167259,11.7360690162844
6,0,6,125000,0.9,-8,-1.078521,11.7360690162844
6,0,6,125000,0.9,-7,-0.983568,11.7360690162844
6,0,6,125000,0.9,-6,-0.882262,11.7360690162844
6,0,6,125000,0.9,-5,-0.774794,11.7360690162844
6,0,6,125000,0.9,-4,-0.646802,11.7360690162844
6,0,6,125000,0.9,-3,-0.492139,11.7360690162844
6,0,6,125000,0.9,-2,-0.35289,11.7360690162844
6,0,6,125000,0.9,-1,-0.192978,11.7360690162844
6,0,6,125000,0.9,0,0.000466,11.7360690162844
6,0,6,125000,0.9,1,0.194133,11.7360690162844
6,0,6,125000,0.9,2,0.353598,11.7360690162844
6,0,6,125000,0.9,3,0.492222,11.7360690162844
6,0,6,125000,0.9,4,0.646609,11.7360690162844
6,0,6,125000,0.9,5,0.774526,11.7360690162844
6,0,6,125000,0.9,6,0.882069,11.7360690162844
6,0,6,125000,0.9,7,0.983435,11.7360690162844
6,0,6,125000,0.9,8,1.078423,11.7360690162844
6,0,6,125000,0.9,9,1.167129,11.7360690162844
6,0,6,125000,0.9,10,1.249834,11.7360690162844
6,0,6,125000,0.9,11,1.326894,11.7360690162844
6,0,6,125000,0.9,12,1.398506,11.7360690162844
6,0,6,125000,0.9,13,1.464994,11.7360690162844
6,0,6,125000,0.9,14,1.526599,11.7360690162844
6,0,6,125000,0.9,15,1.583539,11.7360690162844
6,0,6,125000,0.9,16,1.636016,11.7360690162844
6,0,6,125000,0.9,17,1.684206,11.7360690162844
6,0,6,125000,0.9,18,1.728278,11.7360690162844
6,0,6,125000,0.9,19,1.768391,11.7360690162844
6,0,6,125000,0.9,20,1.804681,11.7360690162844
6,0,6,250000,0.25,-20,-0.839361,12.4292161968444
6,0,6,250000,0.25,-19,-0.824735,12.4292161968444
6,0,6,250000,0.25,-18,-0.809823,12.4292161968444
6,0,6,250000,0.25,-17,-0.794993,12.4292161968444
6,0,6,250000,0.25,-16,-0.780192,12.4292161968444
6,0,6,250000,0.25,-15,-0.765122,12.4292161968444
6,0,6,250000,0.25,-14,-0.751792,12.4292161968444
6,0,6,250000,0.25,-13,-0.73893,12.4292161968444
6,0,6,250000,0.25,-12,-0.727611,12.4292161968444
6,0,6,250000,0.25,-11,-0.71693,12.4292161968444
6,0,6,250000,0.25,-10,-0.710635,12.4292161968444
6,0,6,250000,0.25,-9,-0.705834,12.4292161968444
6,0,6,250000,0.25,-8,-0.702248,12.4292161968444
6,0,6,250000,0.25,-7,-0.679946,12.4292161968444
6,0,6,250000,0.25,-6,-0.625578,12.4292161968444
6,0,6,250000,0.25,-5,-0.537721,12.4292161968444
6,0,6,250000,0.25,-4,-0.436501,12.4292161968444
6,0,6,250000,0.25,-3,-0.329439,12.4292161968444
6,0,6,250000,0.25,-2,-0.220222,12.4292161968444
6,0,6,250000,0.25,-1,-0.11001,12.4292161968444
6,0,6,250000,0.25,0,0.000618,12.4292161968444
6,0,6,250000,0.25,1,0.111243,12.4292161968444
6,0,6,250000,0.25,2,0.221454,12.4292161968444
6,0,6,250000,0.25,3,0.330664,12.4292161968444
6,0,6,250000,0.25,4,0.437712,12.4292161968444
6,0,6,250000,0.25,5,0.538895,12.4292161968444
6,0,6,250000,0.25,6,0.616097,12.4292161968444
6,0,6,250000,0.25,7,0.679493,12.4292161968444
6,0,6,250000,0.25,8,0.701912,12.4292161968444
6,0,6,250000,0.25,9,0.704817,12.4292161968444
6,0,6,250000,0.25,10,0.708551,12.4292161968444
6,0,6,250000,0.25,11,0.715139,12.4292161968444
6,0,6,250000,0.25,12,0.725113,12.4292161968444
6,0,6,250000,0.25,13,0.737302,12.4292161968444
6,0,6,250000,0.25,14,0.748573,12.4292161968444
6,0,6,250000,0.25,15,0.763418,12.4292161968444
6,0,6,250000,0.25,16,0.776686,12.4292161968444
6,0,6,250000,0.25,17,0.791821,12.4292161968444
6,0,6,250000,0.25,18,0.806675,12.4292161968444
6,0,6,250000,0.25,19,0.821273,12.4292161968444
6,0,6,250000,0.25,20,0.83568,12.4292161968444
6,0,6,250000,0.35,-20,-0.850643,12.4292161968444
6,0,6,250000,0.35,-19,-0.835146,12.4292161968444
6,0,6,250000,0.35,-18,-0.819496,12.4292161968444
6,0,6,250000,0.35,-17,-0.803534,12.4292161968444
6,0,6,250000,0.35,-16,-0.7879,12.4292161968444
6,0,6,250000,0.35,-15,-0.772221,12.4292161968444
6,0,6,250000,0.35,-14,-0.756653,12.4292161968444
6,0,6,250000,0.35,-13,-0.742879,12.4292161968444
6,0,6,250000,0.35,-12,-0.729425,12.4292161968444
6,0,6,250000,0.35,-11,-0.718117,12.4292161968444
6,0,6,250000,0.35,-10,-0.709627,12.4292161968444
6,0,6,250000,0.35,-9,-0.703854,12.4292161968444
6,0,6,250000,0.35,-8,-0.699938,12.4292161968444
6,0,6,250000,0.35,-7,-0.683814,12.4292161968444
6,0,6,250000,0.35,-6,-0.63166,12.4292161968444
6,0,6,250000,0.35,-5,-0.552866,12.4292161968444
6,0,6,250000,0.35,-4,-0.450688,12.4292161968444
6,0,6,250000,0.35,-3,-0.340463,12.4292161968444
6,0,6,250000,0.35,-2,-0.227643,12.4292161968444
6,0,6,250000,0.35,-1,-0.113766,12.4292161968444
6,0,6,250000,0.35,0,0.000532,12.4292161968444
6,0,6,250000,0.35,1,0.11483,12.4292161968444
6,0,6,250000,0.35,2,0.228706,12.4292161968444
6,0,6,250000,0.35,3,0.341521,12.4292161968444
6,0,6,250000,0.35,4,0.451732,12.4292161968444
6,0,6,250000,0.35,5,0.553858,12.4292161968444
6,0,6,250000,0.35,6,0.632587,12.4292161968444
6,0,6,250000,0.35,7,0.685124,12.4292161968444
6,0,6,250000,0.35,8,0.699259,12.4292161968444
6,0,6,250000,0.35,9,0.70262,12.4292161968444
6,0,6,250000,0.35,10,0.708067,12.4292161968444
6,0,6,250000,0.35,11,0.716519,12.4292161968444
6,0,6,250000,0.35,12,0.727158,12.4292161968444
6,0,6,250000,0.35,13,0.739882,12.4292161968444
6,0,6,250000,0.35,14,0.754603,12.4292161968444
6,0,6,250000,0.35,15,0.769768,12.4292161968444
6,0,6,250000,0.35,16,0.785309,12.4292161968444
6,0,6,250000,0.35,17,0.801083,12.4292161968444
6,0,6,250000,0.35,18,0.816831,12.4292161968444
6,0,6,250000,0.35,19,0.83232,12.4292161968444
6,0,6,250000,0.35,20,0.847597,12.4292161968444
6,0,6,250000,0.45,-20,-0.870203,12.4292161968444
6,0,6,250000,0.45,-19,-0.855487,12.4292161968444
6,0,6,250000,0.45,-18,-0.837611,12.4292161968444
6,0,6,250000,0.45,-17,-0.819832,12.4292161968444
6,0,6,250000,0.45,-16,-0.80368,12.4292161968444
6,0,6,250000,0.45,-15,-0.786201,12.4292161968444
6,0,6,250000,0.45,-14,-0.768219,12.4292161968444
6,0,6,250000,0.45,-13,-0.752886,12.4292161968444
6,0,6,250000,0.45,-12,-0.737109,12.4292161968444
6,0,6,250000,0.45,-11,-0.723807,12.4292161968444
6,0,6,250000,0.45,-10,-0.712278,12.4292161968444
6,0,6,250000,0.45,-9,-0.70471,12.4292161968444
6,0,6,250000,0.45,-8,-0.699508,12.4292161968444
6,0,6,250000,0.45,-7,-0.690144,12.4292161968444
6,0,6,250000,0.45,-6,-0.649572,12.4292161968444
