This data is part of the PALMO: OVERFLOW Machine Learning Airfoil Performance Database generated at the NASA Ames Research Center. 
Documentation on the database creation can be found in NASA TM-2024-XXXXXXX.

Dr. Jason K. Cornelius, Aeromechanics Office, NASA Ames Research Center, September 2024. 

PALMO_Release_V1
---------------------------------------------------------------------------------
Airfoil, %Camber, %Thickness, Reynolds#, Mach#, Alpha, cd, ln(Reynolds#)
4406,4,6,250000,0.35,-5,0.058453,12.4292161968444
4406,4,6,250000,0.35,-4,0.038599,12.4292161968444
4406,4,6,250000,0.35,-3,0.017383,12.4292161968444
4406,4,6,250000,0.35,-2,0.012552,12.4292161968444
4406,4,6,250000,0.35,-1,0.011224,12.4292161968444
4406,4,6,250000,0.35,0,0.010881,12.4292161968444
4406,4,6,250000,0.35,1,0.011158,12.4292161968444
4406,4,6,250000,0.35,2,0.011955,12.4292161968444
4406,4,6,250000,0.35,3,0.013279,12.4292161968444
4406,4,6,250000,0.35,4,0.015222,12.4292161968444
4406,4,6,250000,0.35,5,0.017996,12.4292161968444
4406,4,6,250000,0.35,6,0.022152,12.4292161968444
4406,4,6,250000,0.35,7,0.029252,12.4292161968444
4406,4,6,250000,0.35,8,0.041548,12.4292161968444
4406,4,6,250000,0.35,9,0.059625,12.4292161968444
4406,4,6,250000,0.35,10,0.085837,12.4292161968444
4406,4,6,250000,0.35,11,0.127844,12.4292161968444
4406,4,6,250000,0.35,12,0.162173,12.4292161968444
4406,4,6,250000,0.35,13,0.191753,12.4292161968444
4406,4,6,250000,0.35,14,0.217133,12.4292161968444
4406,4,6,250000,0.35,15,0.241707,12.4292161968444
4406,4,6,250000,0.35,16,0.265164,12.4292161968444
4406,4,6,250000,0.35,17,0.28956,12.4292161968444
4406,4,6,250000,0.35,18,0.312836,12.4292161968444
4406,4,6,250000,0.35,19,0.337272,12.4292161968444
4406,4,6,250000,0.35,20,0.361049,12.4292161968444
4406,4,6,250000,0.45,-20,0.314985,12.4292161968444
4406,4,6,250000,0.45,-19,0.293661,12.4292161968444
4406,4,6,250000,0.45,-18,0.272723,12.4292161968444
4406,4,6,250000,0.45,-17,0.252238,12.4292161968444
4406,4,6,250000,0.45,-16,0.233095,12.4292161968444
4406,4,6,250000,0.45,-15,0.214783,12.4292161968444
4406,4,6,250000,0.45,-14,0.196369,12.4292161968444
4406,4,6,250000,0.45,-13,0.17982,12.4292161968444
4406,4,6,250000,0.45,-12,0.162988,12.4292161968444
4406,4,6,250000,0.45,-11,0.147681,12.4292161968444
4406,4,6,250000,0.45,-10,0.132781,12.4292161968444
4406,4,6,250000,0.45,-9,0.118199,12.4292161968444
4406,4,6,250000,0.45,-8,0.10388,12.4292161968444
4406,4,6,250000,0.45,-7,0.090061,12.4292161968444
4406,4,6,250000,0.45,-6,0.075667,12.4292161968444
4406,4,6,250000,0.45,-5,0.059981,12.4292161968444
4406,4,6,250000,0.45,-4,0.041628,12.4292161968444
4406,4,6,250000,0.45,-3,0.020813,12.4292161968444
4406,4,6,250000,0.45,-2,0.013261,12.4292161968444
4406,4,6,250000,0.45,-1,0.01174,12.4292161968444
4406,4,6,250000,0.45,0,0.011414,12.4292161968444
4406,4,6,250000,0.45,1,0.011744,12.4292161968444
4406,4,6,250000,0.45,2,0.01261,12.4292161968444
4406,4,6,250000,0.45,3,0.014016,12.4292161968444
4406,4,6,250000,0.45,4,0.016053,12.4292161968444
4406,4,6,250000,0.45,5,0.018969,12.4292161968444
4406,4,6,250000,0.45,6,0.023653,12.4292161968444
4406,4,6,250000,0.45,7,0.031696,12.4292161968444
4406,4,6,250000,0.45,8,0.044902,12.4292161968444
4406,4,6,250000,0.45,9,0.064524,12.4292161968444
4406,4,6,250000,0.45,10,0.09417,12.4292161968444
4406,4,6,250000,0.45,11,0.132459,12.4292161968444
4406,4,6,250000,0.45,12,0.167067,12.4292161968444
4406,4,6,250000,0.45,13,0.196755,12.4292161968444
4406,4,6,250000,0.45,14,0.222489,12.4292161968444
4406,4,6,250000,0.45,15,0.247327,12.4292161968444
4406,4,6,250000,0.45,16,0.272107,12.4292161968444
4406,4,6,250000,0.45,17,0.296466,12.4292161968444
4406,4,6,250000,0.45,18,0.32078,12.4292161968444
4406,4,6,250000,0.45,19,0.345832,12.4292161968444
4406,4,6,250000,0.45,20,0.369955,12.4292161968444
4406,4,6,250000,0.55,-20,0.326025,12.4292161968444
4406,4,6,250000,0.55,-19,0.30346,12.4292161968444
4406,4,6,250000,0.55,-18,0.281596,12.4292161968444
4406,4,6,250000,0.55,-17,0.260504,12.4292161968444
4406,4,6,250000,0.55,-16,0.240176,12.4292161968444
4406,4,6,250000,0.55,-15,0.220555,12.4292161968444
4406,4,6,250000,0.55,-14,0.201772,12.4292161968444
4406,4,6,250000,0.55,-13,0.183759,12.4292161968444
4406,4,6,250000,0.55,-12,0.166603,12.4292161968444
4406,4,6,250000,0.55,-11,0.150239,12.4292161968444
4406,4,6,250000,0.55,-10,0.134605,12.4292161968444
4406,4,6,250000,0.55,-9,0.119622,12.4292161968444
4406,4,6,250000,0.55,-8,0.105158,12.4292161968444
4406,4,6,250000,0.55,-7,0.090893,12.4292161968444
4406,4,6,250000,0.55,-6,0.076735,12.4292161968444
4406,4,6,250000,0.55,-5,0.061727,12.4292161968444
4406,4,6,250000,0.55,-4,0.044904,12.4292161968444
4406,4,6,250000,0.55,-3,0.02569,12.4292161968444
4406,4,6,250000,0.55,-2,0.014415,12.4292161968444
4406,4,6,250000,0.55,-1,0.012358,12.4292161968444
4406,4,6,250000,0.55,0,0.01204,12.4292161968444
4406,4,6,250000,0.55,1,0.01246,12.4292161968444
4406,4,6,250000,0.55,2,0.013458,12.4292161968444
4406,4,6,250000,0.55,3,0.015029,12.4292161968444
4406,4,6,250000,0.55,4,0.01726,12.4292161968444
4406,4,6,250000,0.55,5,0.02044,12.4292161968444
4406,4,6,250000,0.55,6,0.025587,12.4292161968444
4406,4,6,250000,0.55,7,0.033666,12.4292161968444
4406,4,6,250000,0.55,8,0.046871,12.4292161968444
4406,4,6,250000,0.55,9,0.070477,12.4292161968444
4406,4,6,250000,0.55,10,0.108187,12.4292161968444
4406,4,6,250000,0.55,11,0.165115,12.4292161968444
4406,4,6,250000,0.55,12,0.174376,12.4292161968444
4406,4,6,250000,0.55,13,0.203899,12.4292161968444
4406,4,6,250000,0.55,14,0.230745,12.4292161968444
4406,4,6,250000,0.55,15,0.256395,12.4292161968444
4406,4,6,250000,0.55,16,0.28186,12.4292161968444
4406,4,6,250000,0.55,17,0.307339,12.4292161968444
4406,4,6,250000,0.55,18,0.332843,12.4292161968444
4406,4,6,250000,0.55,19,0.358647,12.4292161968444
4406,4,6,250000,0.55,20,0.385359,12.4292161968444
4406,4,6,250000,0.65,-20,0.344919,12.4292161968444
4406,4,6,250000,0.65,-19,0.320509,12.4292161968444
4406,4,6,250000,0.65,-18,0.296973,12.4292161968444
4406,4,6,250000,0.65,-17,0.274081,12.4292161968444
4406,4,6,250000,0.65,-16,0.252034,12.4292161968444
4406,4,6,250000,0.65,-15,0.230847,12.4292161968444
4406,4,6,250000,0.65,-14,0.210504,12.4292161968444
4406,4,6,250000,0.65,-13,0.191049,12.4292161968444
4406,4,6,250000,0.65,-12,0.172529,12.4292161968444
4406,4,6,250000,0.65,-11,0.154933,12.4292161968444
4406,4,6,250000,0.65,-10,0.13822,12.4292161968444
4406,4,6,250000,0.65,-9,0.122313,12.4292161968444
4406,4,6,250000,0.65,-8,0.107109,12.4292161968444
4406,4,6,250000,0.65,-7,0.092485,12.4292161968444
4406,4,6,250000,0.65,-6,0.078218,12.4292161968444
4406,4,6,250000,0.65,-5,0.063775,12.4292161968444
4406,4,6,250000,0.65,-4,0.048375,12.4292161968444
4406,4,6,250000,0.65,-3,0.03096,12.4292161968444
4406,4,6,250000,0.65,-2,0.016926,12.4292161968444
4406,4,6,250000,0.65,-1,0.013289,12.4292161968444
4406,4,6,250000,0.65,0,0.012968,12.4292161968444
4406,4,6,250000,0.65,1,0.013604,12.4292161968444
4406,4,6,250000,0.65,2,0.014944,12.4292161968444
4406,4,6,250000,0.65,3,0.017069,12.4292161968444
4406,4,6,250000,0.65,4,0.021378,12.4292161968444
4406,4,6,250000,0.65,5,0.02884,12.4292161968444
4406,4,6,250000,0.65,6,0.041906,12.4292161968444
4406,4,6,250000,0.65,7,0.059786,12.4292161968444
4406,4,6,250000,0.65,8,0.092003,12.4292161968444
4406,4,6,250000,0.65,9,0.1074,12.4292161968444
4406,4,6,250000,0.65,10,0.13016,12.4292161968444
4406,4,6,250000,0.65,11,0.154932,12.4292161968444
4406,4,6,250000,0.65,12,0.185829,12.4292161968444
4406,4,6,250000,0.65,13,0.214977,12.4292161968444
4406,4,6,250000,0.65,14,0.243265,12.4292161968444
4406,4,6,250000,0.65,15,0.270591,12.4292161968444
4406,4,6,250000,0.65,16,0.297747,12.4292161968444
4406,4,6,250000,0.65,17,0.324906,12.4292161968444
4406,4,6,250000,0.65,18,0.352184,12.4292161968444
4406,4,6,250000,0.65,19,0.379737,12.4292161968444
4406,4,6,250000,0.65,20,0.407832,12.4292161968444
4406,4,6,250000,0.7,-20,0.36013,12.4292161968444
4406,4,6,250000,0.7,-19,0.334173,12.4292161968444
4406,4,6,250000,0.7,-18,0.309198,12.4292161968444
4406,4,6,250000,0.7,-17,0.284912,12.4292161968444
4406,4,6,250000,0.7,-16,0.261481,12.4292161968444
4406,4,6,250000,0.7,-15,0.238959,12.4292161968444
4406,4,6,250000,0.7,-14,0.217379,12.4292161968444
4406,4,6,250000,0.7,-13,0.196773,12.4292161968444
4406,4,6,250000,0.7,-12,0.177183,12.4292161968444
4406,4,6,250000,0.7,-11,0.158615,12.4292161968444
4406,4,6,250000,0.7,-10,0.141044,12.4292161968444
4406,4,6,250000,0.7,-9,0.124412,12.4292161968444
4406,4,6,250000,0.7,-8,0.108634,12.4292161968444
4406,4,6,250000,0.7,-7,0.093616,12.4292161968444
4406,4,6,250000,0.7,-6,0.079186,12.4292161968444
4406,4,6,250000,0.7,-5,0.064937,12.4292161968444
4406,4,6,250000,0.7,-4,0.050193,12.4292161968444
4406,4,6,250000,0.7,-3,0.033797,12.4292161968444
4406,4,6,250000,0.7,-2,0.019265,12.4292161968444
4406,4,6,250000,0.7,-1,0.014114,12.4292161968444
4406,4,6,250000,0.7,0,0.013809,12.4292161968444
4406,4,6,250000,0.7,1,0.015697,12.4292161968444
4406,4,6,250000,0.7,2,0.021174,12.4292161968444
4406,4,6,250000,0.7,3,0.030334,12.4292161968444
4406,4,6,250000,0.7,4,0.041716,12.4292161968444
4406,4,6,250000,0.7,5,0.054332,12.4292161968444
4406,4,6,250000,0.7,6,0.068204,12.4292161968444
4406,4,6,250000,0.7,7,0.084212,12.4292161968444
4406,4,6,250000,0.7,8,0.10228,12.4292161968444
4406,4,6,250000,0.7,9,0.122237,12.4292161968444
4406,4,6,250000,0.7,10,0.143868,12.4292161968444
4406,4,6,250000,0.7,11,0.167556,12.4292161968444
4406,4,6,250000,0.7,12,0.19467,12.4292161968444
4406,4,6,250000,0.7,13,0.2239,12.4292161968444
4406,4,6,250000,0.7,14,0.25257,12.4292161968444
4406,4,6,250000,0.7,15,0.2811,12.4292161968444
4406,4,6,250000,0.7,16,0.309472,12.4292161968444
4406,4,6,250000,0.7,17,0.337831,12.4292161968444
4406,4,6,250000,0.7,18,0.366306,12.4292161968444
4406,4,6,250000,0.7,19,0.394953,12.4292161968444
4406,4,6,250000,0.7,20,0.42386,12.4292161968444
4406,4,6,250000,0.75,-20,0.382825,12.4292161968444
4406,4,6,250000,0.75,-19,0.355041,12.4292161968444
4406,4,6,250000,0.75,-18,0.327902,12.4292161968444
4406,4,6,250000,0.75,-17,0.301513,12.4292161968444
4406,4,6,250000,0.75,-16,0.275963,12.4292161968444
4406,4,6,250000,0.75,-15,0.251345,12.4292161968444
4406,4,6,250000,0.75,-14,0.227755,12.4292161968444
4406,4,6,250000,0.75,-13,0.205286,12.4292161968444
4406,4,6,250000,0.75,-12,0.183998,12.4292161968444
4406,4,6,250000,0.75,-11,0.163923,12.4292161968444
4406,4,6,250000,0.75,-10,0.145059,12.4292161968444
4406,4,6,250000,0.75,-9,0.127352,12.4292161968444
4406,4,6,250000,0.75,-8,0.110739,12.4292161968444
4406,4,6,250000,0.75,-7,0.095141,12.4292161968444
4406,4,6,250000,0.75,-6,0.080418,12.4292161968444
4406,4,6,250000,0.75,-5,0.066283,12.4292161968444
4406,4,6,250000,0.75,-4,0.052136,12.4292161968444
4406,4,6,250000,0.75,-3,0.03695,12.4292161968444
4406,4,6,250000,0.75,-2,0.022687,12.4292161968444
4406,4,6,250000,0.75,-1,0.017192,12.4292161968444
4406,4,6,250000,0.75,0,0.021493,12.4292161968444
4406,4,6,250000,0.75,1,0.03029,12.4292161968444
4406,4,6,250000,0.75,2,0.040536,12.4292161968444
4406,4,6,250000,0.75,3,0.051452,12.4292161968444
4406,4,6,250000,0.75,4,0.063149,12.4292161968444
4406,4,6,250000,0.75,5,0.07592,12.4292161968444
4406,4,6,250000,0.75,6,0.090012,12.4292161968444
4406,4,6,250000,0.75,7,0.105728,12.4292161968444
4406,4,6,250000,0.75,8,0.123369,12.4292161968444
4406,4,6,250000,0.75,9,0.14291,12.4292161968444
4406,4,6,250000,0.75,10,0.164118,12.4292161968444
4406,4,6,250000,0.75,11,0.186785,12.4292161968444
4406,4,6,250000,0.75,12,0.210831,12.4292161968444
4406,4,6,250000,0.75,13,0.236961,12.4292161968444
4406,4,6,250000,0.75,14,0.265885,12.4292161968444
4406,4,6,250000,0.75,15,0.295441,12.4292161968444
4406,4,6,250000,0.75,16,0.325338,12.4292161968444
4406,4,6,250000,0.75,17,0.355287,12.4292161968444
4406,4,6,250000,0.75,18,0.385324,12.4292161968444
4406,4,6,250000,0.75,19,0.415465,12.4292161968444
4406,4,6,250000,0.75,20,0.445832,12.4292161968444
4406,4,6,250000,0.8,-20,0.419751,12.4292161968444
4406,4,6,250000,0.8,-19,0.389562,12.4292161968444
4406,4,6,250000,0.8,-18,0.359848,12.4292161968444
4406,4,6,250000,0.8,-17,0.330686,12.4292161968444
4406,4,6,250000,0.8,-16,0.302178,12.4292161968444
4406,4,6,250000,0.8,-15,0.274431,12.4292161968444
4406,4,6,250000,0.8,-14,0.247538,12.4292161968444
4406,4,6,250000,0.8,-13,0.22162,12.4292161968444
4406,4,6,250000,0.8,-12,0.196771,12.4292161968444
4406,4,6,250000,0.8,-11,0.172998,12.4292161968444
4406,4,6,250000,0.8,-10,0.150492,12.4292161968444
4406,4,6,250000,0.8,-9,0.130883,12.4292161968444
4406,4,6,250000,0.8,-8,0.113309,12.4292161968444
4406,4,6,250000,0.8,-7,0.097018,12.4292161968444
4406,4,6,250000,0.8,-6,0.081962,12.4292161968444
4406,4,6,250000,0.8,-5,0.067958,12.4292161968444
4406,4,6,250000,0.8,-4,0.054738,12.4292161968444
4406,4,6,250000,0.8,-3,0.04247,12.4292161968444
4406,4,6,250000,0.8,-2,0.034365,12.4292161968444
4406,4,6,250000,0.8,-1,0.033788,12.4292161968444
4406,4,6,250000,0.8,0,0.038717,12.4292161968444
4406,4,6,250000,0.8,1,0.047509,12.4292161968444
4406,4,6,250000,0.8,2,0.058229,12.4292161968444
4406,4,6,250000,0.8,3,0.070241,12.4292161968444
4406,4,6,250000,0.8,4,0.083464,12.4292161968444
4406,4,6,250000,0.8,5,0.097888,12.4292161968444
4406,4,6,250000,0.8,6,0.11352,12.4292161968444
4406,4,6,250000,0.8,7,0.130521,12.4292161968444
4406,4,6,250000,0.8,8,0.149227,12.4292161968444
4406,4,6,250000,0.8,9,0.169843,12.4292161968444
4406,4,6,250000,0.8,10,0.192243,12.4292161968444
4406,4,6,250000,0.8,11,0.216134,12.4292161968444
4406,4,6,250000,0.8,12,0.24118,12.4292161968444
4406,4,6,250000,0.8,13,0.267075,12.4292161968444
4406,4,6,250000,0.8,14,0.293539,12.4292161968444
4406,4,6,250000,0.8,15,0.320448,12.4292161968444
4406,4,6,250000,0.8,16,0.349064,12.4292161968444
4406,4,6,250000,0.8,17,0.381284,12.4292161968444
4406,4,6,250000,0.8,18,0.41372,12.4292161968444
4406,4,6,250000,0.8,19,0.446113,12.4292161968444
4406,4,6,250000,0.8,20,0.478608,12.4292161968444
4406,4,6,250000,0.85,-20,0.503306,12.4292161968444
4406,4,6,250000,0.85,-19,0.468555,12.4292161968444
4406,4,6,250000,0.85,-18,0.433922,12.4292161968444
4406,4,6,250000,0.85,-17,0.399443,12.4292161968444
4406,4,6,250000,0.85,-16,0.365359,12.4292161968444
4406,4,6,250000,0.85,-15,0.331952,12.4292161968444
4406,4,6,250000,0.85,-14,0.299526,12.4292161968444
4406,4,6,250000,0.85,-13,0.268286,12.4292161968444
4406,4,6,250000,0.85,-12,0.238399,12.4292161968444
4406,4,6,250000,0.85,-11,0.210091,12.4292161968444
4406,4,6,250000,0.85,-10,0.18367,12.4292161968444
4406,4,6,250000,0.85,-9,0.159311,12.4292161968444
4406,4,6,250000,0.85,-8,0.137288,12.4292161968444
4406,4,6,250000,0.85,-7,0.117696,12.4292161968444
4406,4,6,250000,0.85,-6,0.10099,12.4292161968444
4406,4,6,250000,0.85,-5,0.086953,12.4292161968444
4406,4,6,250000,0.85,-4,0.074907,12.4292161968444
4406,4,6,250000,0.85,-3,0.070786,12.4292161968444
4406,4,6,250000,0.85,-2,0.06068,12.4292161968444
4406,4,6,250000,0.85,-1,0.056355,12.4292161968444
4406,4,6,250000,0.85,0,0.058567,12.4292161968444
4406,4,6,250000,0.85,1,0.067187,12.4292161968444
4406,4,6,250000,0.85,2,0.082019,12.4292161968444
4406,4,6,250000,0.85,3,0.100847,12.4292161968444
4406,4,6,250000,0.85,4,0.122964,12.4292161968444
4406,4,6,250000,0.85,5,0.14868,12.4292161968444
4406,4,6,250000,0.85,6,0.178804,12.4292161968444
4406,4,6,250000,0.85,7,0.21626,12.4292161968444
4406,4,6,250000,0.85,8,0.262425,12.4292161968444
4406,4,6,250000,0.85,9,0.295917,12.4292161968444
4406,4,6,250000,0.85,10,0.331184,12.4292161968444
4406,4,6,250000,0.85,11,0.368729,12.4292161968444
4406,4,6,250000,0.85,12,0.408318,12.4292161968444
4406,4,6,250000,0.85,13,0.449747,12.4292161968444
4406,4,6,250000,0.85,14,0.492826,12.4292161968444
4406,4,6,250000,0.85,15,0.537382,12.4292161968444
4406,4,6,250000,0.85,16,0.583296,12.4292161968444
4406,4,6,250000,0.85,17,0.63042,12.4292161968444
4406,4,6,250000,0.85,18,0.678674,12.4292161968444
4406,4,6,250000,0.85,19,0.728076,12.4292161968444
4406,4,6,250000,0.85,20,0.587051,12.4292161968444
4406,4,6,250000,0.9,-20,0.674348,12.4292161968444
4406,4,6,250000,0.9,-19,0.62827,12.4292161968444
4406,4,6,250000,0.9,-18,0.582956,12.4292161968444
4406,4,6,250000,0.9,-17,0.538543,12.4292161968444
4406,4,6,250000,0.9,-16,0.495293,12.4292161968444
4406,4,6,250000,0.9,-15,0.453378,12.4292161968444
4406,4,6,250000,0.9,-14,0.412966,12.4292161968444
4406,4,6,250000,0.9,-13,0.374211,12.4292161968444
4406,4,6,250000,0.9,-12,0.337313,12.4292161968444
4406,4,6,250000,0.9,-11,0.302465,12.4292161968444
4406,4,6,250000,0.9,-10,0.269806,12.4292161968444
4406,4,6,250000,0.9,-9,0.239449,12.4292161968444
4406,4,6,250000,0.9,-8,0.211514,12.4292161968444
4406,4,6,250000,0.9,-7,0.186427,12.4292161968444
4406,4,6,250000,0.9,-6,0.164476,12.4292161968444
4406,4,6,250000,0.9,-5,0.145502,12.4292161968444
4406,4,6,250000,0.9,-4,0.128391,12.4292161968444
4406,4,6,250000,0.9,-3,0.111576,12.4292161968444
4406,4,6,250000,0.9,-2,0.096663,12.4292161968444
4406,4,6,250000,0.9,-1,0.087733,12.4292161968444
4406,4,6,250000,0.9,0,0.091489,12.4292161968444
4406,4,6,250000,0.9,1,0.099252,12.4292161968444
4406,4,6,250000,0.9,2,0.108279,12.4292161968444
4406,4,6,250000,0.9,3,0.123006,12.4292161968444
4406,4,6,250000,0.9,4,0.141978,12.4292161968444
4406,4,6,250000,0.9,5,0.163286,12.4292161968444
4406,4,6,250000,0.9,6,0.186715,12.4292161968444
4406,4,6,250000,0.9,7,0.212273,12.4292161968444
4406,4,6,250000,0.9,8,0.239989,12.4292161968444
4406,4,6,250000,0.9,9,0.269925,12.4292161968444
4406,4,6,250000,0.9,10,0.302162,12.4292161968444
4406,4,6,250000,0.9,11,0.336635,12.4292161968444
4406,4,6,250000,0.9,12,0.373183,12.4292161968444
4406,4,6,250000,0.9,13,0.411595,12.4292161968444
4406,4,6,250000,0.9,14,0.451666,12.4292161968444
4406,4,6,250000,0.9,15,0.493208,12.4292161968444
4406,4,6,250000,0.9,16,0.536052,12.4292161968444
4406,4,6,250000,0.9,17,0.580042,12.4292161968444
4406,4,6,250000,0.9,18,0.625037,12.4292161968444
4406,4,6,250000,0.9,19,0.670898,12.4292161968444
4406,4,6,250000,0.9,20,0.7175,12.4292161968444
4406,4,6,500000,0.25,-20,0.3016,13.1223633774043
4406,4,6,500000,0.25,-19,0.28132,13.1223633774043
4406,4,6,500000,0.25,-18,0.26168,13.1223633774043
4406,4,6,500000,0.25,-17,0.242703,13.1223633774043
4406,4,6,500000,0.25,-16,0.224421,13.1223633774043
4406,4,6,500000,0.25,-15,0.206849,13.1223633774043
4406,4,6,500000,0.25,-14,0.189961,13.1223633774043
4406,4,6,500000,0.25,-13,0.173776,13.1223633774043
4406,4,6,500000,0.25,-12,0.158338,13.1223633774043
4406,4,6,500000,0.25,-11,0.14348,13.1223633774043
4406,4,6,500000,0.25,-10,0.129597,13.1223633774043
4406,4,6,500000,0.25,-9,0.115566,13.1223633774043
4406,4,6,500000,0.25,-8,0.102072,13.1223633774043
4406,4,6,500000,0.25,-7,0.087651,13.1223633774043
4406,4,6,500000,0.25,-6,0.073369,13.1223633774043
4406,4,6,500000,0.25,-5,0.055991,13.1223633774043
4406,4,6,500000,0.25,-4,0.035594,13.1223633774043
4406,4,6,500000,0.25,-3,0.01359,13.1223633774043
4406,4,6,500000,0.25,-2,0.009246,13.1223633774043
4406,4,6,500000,0.25,-1,0.007843,13.1223633774043
4406,4,6,500000,0.25,0,0.007432,13.1223633774043
4406,4,6,500000,0.25,1,0.007682,13.1223633774043
4406,4,6,500000,0.25,2,0.008488,13.1223633774043
4406,4,6,500000,0.25,3,0.009852,13.1223633774043
4406,4,6,500000,0.25,4,0.011857,13.1223633774043
4406,4,6,500000,0.25,5,0.014685,13.1223633774043
4406,4,6,500000,0.25,6,0.018731,13.1223633774043
4406,4,6,500000,0.25,7,0.025113,13.1223633774043
4406,4,6,500000,0.25,8,0.036373,13.1223633774043
4406,4,6,500000,0.25,9,0.054501,13.1223633774043
4406,4,6,500000,0.25,10,0.080302,13.1223633774043
4406,4,6,500000,0.25,11,0.121786,13.1223633774043
4406,4,6,500000,0.25,12,0.15817,13.1223633774043
4406,4,6,500000,0.25,13,0.187971,13.1223633774043
4406,4,6,500000,0.25,14,0.212343,13.1223633774043
4406,4,6,500000,0.25,15,0.236623,13.1223633774043
4406,4,6,500000,0.25,16,0.260156,13.1223633774043
4406,4,6,500000,0.25,17,0.282842,13.1223633774043
4406,4,6,500000,0.25,18,0.306219,13.1223633774043
4406,4,6,500000,0.25,19,0.329936,13.1223633774043
4406,4,6,500000,0.25,20,0.3533,13.1223633774043
4406,4,6,500000,0.35,-20,0.305628,13.1223633774043
4406,4,6,500000,0.35,-19,0.284915,13.1223633774043
4406,4,6,500000,0.35,-18,0.264828,13.1223633774043
4406,4,6,500000,0.35,-17,0.245468,13.1223633774043
4406,4,6,500000,0.35,-16,0.226786,13.1223633774043
4406,4,6,500000,0.35,-15,0.208752,13.1223633774043
4406,4,6,500000,0.35,-14,0.191592,13.1223633774043
4406,4,6,500000,0.35,-13,0.175019,13.1223633774043
4406,4,6,500000,0.35,-12,0.159254,13.1223633774043
4406,4,6,500000,0.35,-11,0.144147,13.1223633774043
4406,4,6,500000,0.35,-10,0.129686,13.1223633774043
4406,4,6,500000,0.35,-9,0.115667,13.1223633774043
4406,4,6,500000,0.35,-8,0.101866,13.1223633774043
4406,4,6,500000,0.35,-7,0.088163,13.1223633774043
4406,4,6,500000,0.35,-6,0.073855,13.1223633774043
4406,4,6,500000,0.35,-5,0.057739,13.1223633774043
4406,4,6,500000,0.35,-4,0.038444,13.1223633774043
4406,4,6,500000,0.35,-3,0.015451,13.1223633774043
4406,4,6,500000,0.35,-2,0.00972,13.1223633774043
4406,4,6,500000,0.35,-1,0.008291,13.1223633774043
4406,4,6,500000,0.35,0,0.007922,13.1223633774043
4406,4,6,500000,0.35,1,0.008224,13.1223633774043
4406,4,6,500000,0.35,2,0.009084,13.1223633774043
4406,4,6,500000,0.35,3,0.0105,13.1223633774043
4406,4,6,500000,0.35,4,0.012549,13.1223633774043
4406,4,6,500000,0.35,5,0.015424,13.1223633774043
4406,4,6,500000,0.35,6,0.019605,13.1223633774043
