This data is part of the PALMO: OVERFLOW Machine Learning Airfoil Performance Database generated at the NASA Ames Research Center. 
Documentation on the database creation can be found in NASA TM-2024-XXXXXXX.

Dr. Jason K. Cornelius, Aeromechanics Office, NASA Ames Research Center, September 2024. 

PALMO_Release_V1
---------------------------------------------------------------------------------
Airfoil, %Camber, %Thickness, Reynolds#, Mach#, Alpha, cm, ln(Reynolds#)
3415,3,15,8000000,0.9,-17,0.202761,15.8949520996441
3415,3,15,8000000,0.9,-16,0.186426,15.8949520996441
3415,3,15,8000000,0.9,-15,0.169882,15.8949520996441
3415,3,15,8000000,0.9,-14,0.153069,15.8949520996441
3415,3,15,8000000,0.9,-13,0.136002,15.8949520996441
3415,3,15,8000000,0.9,-12,0.118563,15.8949520996441
3415,3,15,8000000,0.9,-11,0.100884,15.8949520996441
3415,3,15,8000000,0.9,-10,0.083351,15.8949520996441
3415,3,15,8000000,0.9,-9,0.066201,15.8949520996441
3415,3,15,8000000,0.9,-8,0.049523,15.8949520996441
3415,3,15,8000000,0.9,-7,0.033305,15.8949520996441
3415,3,15,8000000,0.9,-6,0.0175,15.8949520996441
3415,3,15,8000000,0.9,-5,0.002019,15.8949520996441
3415,3,15,8000000,0.9,-4,-0.013425,15.8949520996441
3415,3,15,8000000,0.9,-3,-0.029257,15.8949520996441
3415,3,15,8000000,0.9,-2,-0.045693,15.8949520996441
3415,3,15,8000000,0.9,-1,-0.062878,15.8949520996441
3415,3,15,8000000,0.9,0,-0.08093,15.8949520996441
3415,3,15,8000000,0.9,1,-0.099852,15.8949520996441
3415,3,15,8000000,0.9,2,-0.118986,15.8949520996441
3415,3,15,8000000,0.9,3,-0.137181,15.8949520996441
3415,3,15,8000000,0.9,4,-0.155944,15.8949520996441
3415,3,15,8000000,0.9,5,-0.181885,15.8949520996441
3415,3,15,8000000,0.9,6,-0.239532,15.8949520996441
3415,3,15,8000000,0.9,7,-0.256382,15.8949520996441
3415,3,15,8000000,0.9,8,-0.271276,15.8949520996441
3415,3,15,8000000,0.9,9,-0.284943,15.8949520996441
3415,3,15,8000000,0.9,10,-0.297682,15.8949520996441
3415,3,15,8000000,0.9,11,-0.30968,15.8949520996441
3415,3,15,8000000,0.9,12,-0.321061,15.8949520996441
3415,3,15,8000000,0.9,13,-0.331923,15.8949520996441
3415,3,15,8000000,0.9,14,-0.342321,15.8949520996441
3415,3,15,8000000,0.9,15,-0.352337,15.8949520996441
3415,3,15,8000000,0.9,16,-0.361977,15.8949520996441
3415,3,15,8000000,0.9,17,-0.371284,15.8949520996441
3415,3,15,8000000,0.9,18,-0.380286,15.8949520996441
3415,3,15,8000000,0.9,19,-0.389008,15.8949520996441
3415,3,15,8000000,0.9,20,-0.39745,15.8949520996441
3418,3,18,75000,0.25,-20,0.010858,11.2252433925184
3418,3,18,75000,0.25,-19,0.00607,11.2252433925184
3418,3,18,75000,0.25,-18,0.001373,11.2252433925184
3418,3,18,75000,0.25,-17,-0.003277,11.2252433925184
3418,3,18,75000,0.25,-16,-0.00787,11.2252433925184
3418,3,18,75000,0.25,-15,-0.012543,11.2252433925184
3418,3,18,75000,0.25,-14,-0.017662,11.2252433925184
3418,3,18,75000,0.25,-13,-0.023173,11.2252433925184
3418,3,18,75000,0.25,-12,-0.031652,11.2252433925184
3418,3,18,75000,0.25,-11,-0.082068,11.2252433925184
3418,3,18,75000,0.25,-10,-0.082509,11.2252433925184
3418,3,18,75000,0.25,-9,-0.079986,11.2252433925184
3418,3,18,75000,0.25,-8,-0.076838,11.2252433925184
3418,3,18,75000,0.25,-7,-0.073698,11.2252433925184
3418,3,18,75000,0.25,-6,-0.070787,11.2252433925184
3418,3,18,75000,0.25,-5,-0.06814,11.2252433925184
3418,3,18,75000,0.25,-4,-0.065722,11.2252433925184
3418,3,18,75000,0.25,-3,-0.063512,11.2252433925184
3418,3,18,75000,0.25,-2,-0.061461,11.2252433925184
3418,3,18,75000,0.25,-1,-0.059508,11.2252433925184
3418,3,18,75000,0.25,0,-0.05759,11.2252433925184
3418,3,18,75000,0.25,1,-0.055644,11.2252433925184
3418,3,18,75000,0.25,2,-0.053639,11.2252433925184
3418,3,18,75000,0.25,3,-0.051533,11.2252433925184
3418,3,18,75000,0.25,4,-0.049304,11.2252433925184
3418,3,18,75000,0.25,5,-0.046965,11.2252433925184
3418,3,18,75000,0.25,6,-0.044515,11.2252433925184
3418,3,18,75000,0.25,7,-0.041961,11.2252433925184
3418,3,18,75000,0.25,8,-0.039333,11.2252433925184
3418,3,18,75000,0.25,9,-0.036701,11.2252433925184
3418,3,18,75000,0.25,10,-0.03417,11.2252433925184
3418,3,18,75000,0.25,11,-0.031942,11.2252433925184
3418,3,18,75000,0.25,12,-0.030431,11.2252433925184
3418,3,18,75000,0.25,13,-0.030355,11.2252433925184
3418,3,18,75000,0.25,14,-0.032263,11.2252433925184
3418,3,18,75000,0.25,15,-0.036132,11.2252433925184
3418,3,18,75000,0.25,16,-0.041572,11.2252433925184
3418,3,18,75000,0.25,17,-0.04841,11.2252433925184
3418,3,18,75000,0.25,18,-0.056644,11.2252433925184
3418,3,18,75000,0.25,19,-0.06633,11.2252433925184
3418,3,18,75000,0.25,20,-0.077595,11.2252433925184
3418,3,18,75000,0.35,-20,0.008704,11.2252433925184
3418,3,18,75000,0.35,-19,0.003648,11.2252433925184
3418,3,18,75000,0.35,-18,-0.001303,11.2252433925184
3418,3,18,75000,0.35,-17,-0.006169,11.2252433925184
3418,3,18,75000,0.35,-16,-0.010989,11.2252433925184
3418,3,18,75000,0.35,-15,-0.015878,11.2252433925184
3418,3,18,75000,0.35,-14,-0.020901,11.2252433925184
3418,3,18,75000,0.35,-13,-0.026473,11.2252433925184
3418,3,18,75000,0.35,-12,-0.033344,11.2252433925184
3418,3,18,75000,0.35,-11,-0.062487,11.2252433925184
3418,3,18,75000,0.35,-10,-0.086838,11.2252433925184
3418,3,18,75000,0.35,-9,-0.085326,11.2252433925184
3418,3,18,75000,0.35,-8,-0.081679,11.2252433925184
3418,3,18,75000,0.35,-7,-0.077729,11.2252433925184
3418,3,18,75000,0.35,-6,-0.074053,11.2252433925184
3418,3,18,75000,0.35,-5,-0.070764,11.2252433925184
3418,3,18,75000,0.35,-4,-0.067832,11.2252433925184
3418,3,18,75000,0.35,-3,-0.065184,11.2252433925184
3418,3,18,75000,0.35,-2,-0.06275,11.2252433925184
3418,3,18,75000,0.35,-1,-0.060441,11.2252433925184
3418,3,18,75000,0.35,0,-0.058177,11.2252433925184
3418,3,18,75000,0.35,1,-0.055888,11.2252433925184
3418,3,18,75000,0.35,2,-0.053516,11.2252433925184
3418,3,18,75000,0.35,3,-0.051041,11.2252433925184
3418,3,18,75000,0.35,4,-0.048414,11.2252433925184
3418,3,18,75000,0.35,5,-0.045636,11.2252433925184
3418,3,18,75000,0.35,6,-0.042743,11.2252433925184
3418,3,18,75000,0.35,7,-0.03975,11.2252433925184
3418,3,18,75000,0.35,8,-0.036725,11.2252433925184
3418,3,18,75000,0.35,9,-0.033768,11.2252433925184
3418,3,18,75000,0.35,10,-0.031093,11.2252433925184
3418,3,18,75000,0.35,11,-0.029102,11.2252433925184
3418,3,18,75000,0.35,12,-0.028525,11.2252433925184
3418,3,18,75000,0.35,13,-0.029975,11.2252433925184
3418,3,18,75000,0.35,14,-0.033416,11.2252433925184
3418,3,18,75000,0.35,15,-0.038455,11.2252433925184
3418,3,18,75000,0.35,16,-0.04489,11.2252433925184
3418,3,18,75000,0.35,17,-0.052695,11.2252433925184
3418,3,18,75000,0.35,18,-0.061921,11.2252433925184
3418,3,18,75000,0.35,19,-0.072811,11.2252433925184
3418,3,18,75000,0.35,20,-0.084836,11.2252433925184
3418,3,18,75000,0.45,-20,0.006103,11.2252433925184
3418,3,18,75000,0.45,-19,0.00059,11.2252433925184
3418,3,18,75000,0.45,-18,-0.004806,11.2252433925184
3418,3,18,75000,0.45,-17,-0.01008,11.2252433925184
3418,3,18,75000,0.45,-16,-0.015274,11.2252433925184
3418,3,18,75000,0.45,-15,-0.020451,11.2252433925184
3418,3,18,75000,0.45,-14,-0.025704,11.2252433925184
3418,3,18,75000,0.45,-13,-0.031197,11.2252433925184
3418,3,18,75000,0.45,-12,-0.037275,11.2252433925184
3418,3,18,75000,0.45,-11,-0.045074,11.2252433925184
3418,3,18,75000,0.45,-10,-0.066452,11.2252433925184
3418,3,18,75000,0.45,-9,-0.091053,11.2252433925184
3418,3,18,75000,0.45,-8,-0.089928,11.2252433925184
3418,3,18,75000,0.45,-7,-0.084981,11.2252433925184
3418,3,18,75000,0.45,-6,-0.079843,11.2252433925184
3418,3,18,75000,0.45,-5,-0.075295,11.2252433925184
3418,3,18,75000,0.45,-4,-0.071365,11.2252433925184
3418,3,18,75000,0.45,-3,-0.067914,11.2252433925184
3418,3,18,75000,0.45,-2,-0.064793,11.2252433925184
3418,3,18,75000,0.45,-1,-0.06187,11.2252433925184
3418,3,18,75000,0.45,0,-0.059033,11.2252433925184
3418,3,18,75000,0.45,1,-0.056189,11.2252433925184
3418,3,18,75000,0.45,2,-0.053259,11.2252433925184
3418,3,18,75000,0.45,3,-0.050196,11.2252433925184
3418,3,18,75000,0.45,4,-0.046977,11.2252433925184
3418,3,18,75000,0.45,5,-0.043552,11.2252433925184
3418,3,18,75000,0.45,6,-0.04001,11.2252433925184
3418,3,18,75000,0.45,7,-0.036426,11.2252433925184
3418,3,18,75000,0.45,8,-0.032935,11.2252433925184
3418,3,18,75000,0.45,9,-0.029831,11.2252433925184
3418,3,18,75000,0.45,10,-0.027656,11.2252433925184
3418,3,18,75000,0.45,11,-0.02723,11.2252433925184
3418,3,18,75000,0.45,12,-0.028991,11.2252433925184
3418,3,18,75000,0.45,13,-0.032682,11.2252433925184
3418,3,18,75000,0.45,14,-0.037931,11.2252433925184
3418,3,18,75000,0.45,15,-0.044608,11.2252433925184
3418,3,18,75000,0.45,16,-0.052728,11.2252433925184
3418,3,18,75000,0.45,17,-0.062386,11.2252433925184
3418,3,18,75000,0.45,18,-0.073192,11.2252433925184
3418,3,18,75000,0.45,19,-0.083416,11.2252433925184
3418,3,18,75000,0.45,20,-0.091946,11.2252433925184
3418,3,18,75000,0.55,-20,0.002862,11.2252433925184
3418,3,18,75000,0.55,-19,-0.003447,11.2252433925184
3418,3,18,75000,0.55,-18,-0.009604,11.2252433925184
3418,3,18,75000,0.55,-17,-0.015611,11.2252433925184
3418,3,18,75000,0.55,-16,-0.021488,11.2252433925184
3418,3,18,75000,0.55,-15,-0.027267,11.2252433925184
3418,3,18,75000,0.55,-14,-0.032993,11.2252433925184
3418,3,18,75000,0.55,-13,-0.038764,11.2252433925184
3418,3,18,75000,0.55,-12,-0.044764,11.2252433925184
3418,3,18,75000,0.55,-11,-0.051304,11.2252433925184
3418,3,18,75000,0.55,-10,-0.059044,11.2252433925184
3418,3,18,75000,0.55,-9,-0.070612,11.2252433925184
3418,3,18,75000,0.55,-8,-0.086378,11.2252433925184
3418,3,18,75000,0.55,-7,-0.096293,11.2252433925184
3418,3,18,75000,0.55,-6,-0.091249,11.2252433925184
3418,3,18,75000,0.55,-5,-0.08399,11.2252433925184
3418,3,18,75000,0.55,-4,-0.077707,11.2252433925184
3418,3,18,75000,0.55,-3,-0.072501,11.2252433925184
3418,3,18,75000,0.55,-2,-0.068009,11.2252433925184
3418,3,18,75000,0.55,-1,-0.063941,11.2252433925184
3418,3,18,75000,0.55,0,-0.060085,11.2252433925184
3418,3,18,75000,0.55,1,-0.056278,11.2252433925184
3418,3,18,75000,0.55,2,-0.052396,11.2252433925184
3418,3,18,75000,0.55,3,-0.04834,11.2252433925184
3418,3,18,75000,0.55,4,-0.044091,11.2252433925184
3418,3,18,75000,0.55,5,-0.039618,11.2252433925184
3418,3,18,75000,0.55,6,-0.035163,11.2252433925184
3418,3,18,75000,0.55,7,-0.031063,11.2252433925184
3418,3,18,75000,0.55,8,-0.027976,11.2252433925184
3418,3,18,75000,0.55,9,-0.026865,11.2252433925184
3418,3,18,75000,0.55,10,-0.028085,11.2252433925184
3418,3,18,75000,0.55,11,-0.031365,11.2252433925184
3418,3,18,75000,0.55,12,-0.036406,11.2252433925184
3418,3,18,75000,0.55,13,-0.042927,11.2252433925184
3418,3,18,75000,0.55,14,-0.050635,11.2252433925184
3418,3,18,75000,0.55,15,-0.059126,11.2252433925184
3418,3,18,75000,0.55,16,-0.067902,11.2252433925184
3418,3,18,75000,0.55,17,-0.076495,11.2252433925184
3418,3,18,75000,0.55,18,-0.084598,11.2252433925184
3418,3,18,75000,0.55,19,-0.092164,11.2252433925184
3418,3,18,75000,0.55,20,-0.099279,11.2252433925184
3418,3,18,75000,0.65,-20,-0.000716,11.2252433925184
3418,3,18,75000,0.65,-19,-0.008723,11.2252433925184
3418,3,18,75000,0.65,-18,-0.01661,11.2252433925184
3418,3,18,75000,0.65,-17,-0.024268,11.2252433925184
3418,3,18,75000,0.65,-16,-0.031671,11.2252433925184
3418,3,18,75000,0.65,-15,-0.038851,11.2252433925184
3418,3,18,75000,0.65,-14,-0.045809,11.2252433925184
3418,3,18,75000,0.65,-13,-0.052551,11.2252433925184
3418,3,18,75000,0.65,-12,-0.059106,11.2252433925184
3418,3,18,75000,0.65,-11,-0.06552,11.2252433925184
3418,3,18,75000,0.65,-10,-0.071988,11.2252433925184
3418,3,18,75000,0.65,-9,-0.078125,11.2252433925184
3418,3,18,75000,0.65,-8,-0.085074,11.2252433925184
3418,3,18,75000,0.65,-7,-0.092446,11.2252433925184
3418,3,18,75000,0.65,-6,-0.098005,11.2252433925184
3418,3,18,75000,0.65,-5,-0.097414,11.2252433925184
3418,3,18,75000,0.65,-4,-0.091242,11.2252433925184
3418,3,18,75000,0.65,-3,-0.082513,11.2252433925184
3418,3,18,75000,0.65,-2,-0.074049,11.2252433925184
3418,3,18,75000,0.65,-1,-0.067074,11.2252433925184
3418,3,18,75000,0.65,0,-0.060873,11.2252433925184
3418,3,18,75000,0.65,1,-0.054762,11.2252433925184
3418,3,18,75000,0.65,2,-0.048356,11.2252433925184
3418,3,18,75000,0.65,3,-0.042139,11.2252433925184
3418,3,18,75000,0.65,4,-0.037377,11.2252433925184
3418,3,18,75000,0.65,5,-0.034637,11.2252433925184
3418,3,18,75000,0.65,6,-0.033948,11.2252433925184
3418,3,18,75000,0.65,7,-0.034921,11.2252433925184
3418,3,18,75000,0.65,8,-0.037111,11.2252433925184
3418,3,18,75000,0.65,9,-0.040533,11.2252433925184
3418,3,18,75000,0.65,10,-0.045121,11.2252433925184
3418,3,18,75000,0.65,11,-0.050082,11.2252433925184
3418,3,18,75000,0.65,12,-0.055654,11.2252433925184
3418,3,18,75000,0.65,13,-0.061771,11.2252433925184
3418,3,18,75000,0.65,14,-0.06836,11.2252433925184
3418,3,18,75000,0.65,15,-0.075286,11.2252433925184
3418,3,18,75000,0.65,16,-0.082417,11.2252433925184
3418,3,18,75000,0.65,17,-0.089655,11.2252433925184
3418,3,18,75000,0.65,18,-0.096926,11.2252433925184
3418,3,18,75000,0.65,19,-0.10417,11.2252433925184
3418,3,18,75000,0.65,20,-0.111347,11.2252433925184
3418,3,18,75000,0.7,-20,-0.002594,11.2252433925184
3418,3,18,75000,0.7,-19,-0.012342,11.2252433925184
3418,3,18,75000,0.7,-18,-0.021953,11.2252433925184
3418,3,18,75000,0.7,-17,-0.031377,11.2252433925184
3418,3,18,75000,0.7,-16,-0.040549,11.2252433925184
3418,3,18,75000,0.7,-15,-0.049403,11.2252433925184
3418,3,18,75000,0.7,-14,-0.05787,11.2252433925184
3418,3,18,75000,0.7,-13,-0.065881,11.2252433925184
3418,3,18,75000,0.7,-12,-0.073376,11.2252433925184
3418,3,18,75000,0.7,-11,-0.0803,11.2252433925184
3418,3,18,75000,0.7,-10,-0.086592,11.2252433925184
3418,3,18,75000,0.7,-9,-0.092075,11.2252433925184
3418,3,18,75000,0.7,-8,-0.096706,11.2252433925184
3418,3,18,75000,0.7,-7,-0.100633,11.2252433925184
3418,3,18,75000,0.7,-6,-0.102951,11.2252433925184
3418,3,18,75000,0.7,-5,-0.101807,11.2252433925184
3418,3,18,75000,0.7,-4,-0.095651,11.2252433925184
3418,3,18,75000,0.7,-3,-0.08759,11.2252433925184
3418,3,18,75000,0.7,-2,-0.078962,11.2252433925184
3418,3,18,75000,0.7,-1,-0.069047,11.2252433925184
3418,3,18,75000,0.7,0,-0.059072,11.2252433925184
3418,3,18,75000,0.7,1,-0.050187,11.2252433925184
3418,3,18,75000,0.7,2,-0.043731,11.2252433925184
3418,3,18,75000,0.7,3,-0.039694,11.2252433925184
3418,3,18,75000,0.7,4,-0.037822,11.2252433925184
3418,3,18,75000,0.7,5,-0.037563,11.2252433925184
3418,3,18,75000,0.7,6,-0.038831,11.2252433925184
3418,3,18,75000,0.7,7,-0.041164,11.2252433925184
3418,3,18,75000,0.7,8,-0.04457,11.2252433925184
3418,3,18,75000,0.7,9,-0.048619,11.2252433925184
3418,3,18,75000,0.7,10,-0.053093,11.2252433925184
3418,3,18,75000,0.7,11,-0.058721,11.2252433925184
3418,3,18,75000,0.7,12,-0.064606,11.2252433925184
3418,3,18,75000,0.7,13,-0.07094,11.2252433925184
3418,3,18,75000,0.7,14,-0.077643,11.2252433925184
3418,3,18,75000,0.7,15,-0.084652,11.2252433925184
3418,3,18,75000,0.7,16,-0.091893,11.2252433925184
3418,3,18,75000,0.7,17,-0.099296,11.2252433925184
3418,3,18,75000,0.7,18,-0.106805,11.2252433925184
3418,3,18,75000,0.7,19,-0.114362,11.2252433925184
3418,3,18,75000,0.7,20,-0.121908,11.2252433925184
3418,3,18,75000,0.75,-20,-0.001712,11.2252433925184
3418,3,18,75000,0.75,-19,-0.015926,11.2252433925184
3418,3,18,75000,0.75,-18,-0.030563,11.2252433925184
3418,3,18,75000,0.75,-17,-0.045592,11.2252433925184
3418,3,18,75000,0.75,-16,-0.061031,11.2252433925184
3418,3,18,75000,0.75,-15,-0.076628,11.2252433925184
3418,3,18,75000,0.75,-14,-0.091743,11.2252433925184
3418,3,18,75000,0.75,-13,-0.105612,11.2252433925184
3418,3,18,75000,0.75,-12,-0.117557,11.2252433925184
3418,3,18,75000,0.75,-11,-0.126638,11.2252433925184
3418,3,18,75000,0.75,-10,-0.131787,11.2252433925184
3418,3,18,75000,0.75,-9,-0.132916,11.2252433925184
3418,3,18,75000,0.75,-8,-0.130517,11.2252433925184
3418,3,18,75000,0.75,-7,-0.12463,11.2252433925184
3418,3,18,75000,0.75,-6,-0.114081,11.2252433925184
3418,3,18,75000,0.75,-5,-0.094268,11.2252433925184
3418,3,18,75000,0.75,-4,-0.074778,11.2252433925184
3418,3,18,75000,0.75,-3,-0.066718,11.2252433925184
3418,3,18,75000,0.75,-2,-0.059987,11.2252433925184
3418,3,18,75000,0.75,-1,-0.047163,11.2252433925184
3418,3,18,75000,0.75,0,-0.043553,11.2252433925184
3418,3,18,75000,0.75,1,-0.042968,11.2252433925184
3418,3,18,75000,0.75,2,-0.041347,11.2252433925184
3418,3,18,75000,0.75,3,-0.039407,11.2252433925184
3418,3,18,75000,0.75,4,-0.038778,11.2252433925184
3418,3,18,75000,0.75,5,-0.039952,11.2252433925184
3418,3,18,75000,0.75,6,-0.042634,11.2252433925184
3418,3,18,75000,0.75,7,-0.046409,11.2252433925184
3418,3,18,75000,0.75,8,-0.051151,11.2252433925184
3418,3,18,75000,0.75,9,-0.056557,11.2252433925184
3418,3,18,75000,0.75,10,-0.062634,11.2252433925184
3418,3,18,75000,0.75,11,-0.069173,11.2252433925184
3418,3,18,75000,0.75,12,-0.076153,11.2252433925184
3418,3,18,75000,0.75,13,-0.083482,11.2252433925184
3418,3,18,75000,0.75,14,-0.091085,11.2252433925184
3418,3,18,75000,0.75,15,-0.09889,11.2252433925184
3418,3,18,75000,0.75,16,-0.106853,11.2252433925184
3418,3,18,75000,0.75,17,-0.114907,11.2252433925184
3418,3,18,75000,0.75,18,-0.123006,11.2252433925184
3418,3,18,75000,0.75,19,-0.13111,11.2252433925184
3418,3,18,75000,0.75,20,-0.139174,11.2252433925184
3418,3,18,75000,0.8,-20,0.023977,11.2252433925184
3418,3,18,75000,0.8,-19,0.00848,11.2252433925184
3418,3,18,75000,0.8,-18,-0.007233,11.2252433925184
3418,3,18,75000,0.8,-17,-0.022815,11.2252433925184
3418,3,18,75000,0.8,-16,-0.038031,11.2252433925184
3418,3,18,75000,0.8,-15,-0.052818,11.2252433925184
3418,3,18,75000,0.8,-14,-0.06716,11.2252433925184
3418,3,18,75000,0.8,-13,-0.080362,11.2252433925184
3418,3,18,75000,0.8,-12,-0.091074,11.2252433925184
3418,3,18,75000,0.8,-11,-0.098235,11.2252433925184
3418,3,18,75000,0.8,-10,-0.101607,11.2252433925184
3418,3,18,75000,0.8,-9,-0.101536,11.2252433925184
3418,3,18,75000,0.8,-8,-0.098429,11.2252433925184
3418,3,18,75000,0.8,-7,-0.092753,11.2252433925184
3418,3,18,75000,0.8,-6,-0.084864,11.2252433925184
3418,3,18,75000,0.8,-5,-0.074811,11.2252433925184
3418,3,18,75000,0.8,-4,-0.063434,11.2252433925184
3418,3,18,75000,0.8,-3,-0.04991,11.2252433925184
3418,3,18,75000,0.8,-2,-0.034194,11.2252433925184
3418,3,18,75000,0.8,-1,-0.013204,11.2252433925184
3418,3,18,75000,0.8,0,0.011087,11.2252433925184
3418,3,18,75000,0.8,1,0.033936,11.2252433925184
3418,3,18,75000,0.8,2,0.044207,11.2252433925184
3418,3,18,75000,0.8,3,0.022264,11.2252433925184
3418,3,18,75000,0.8,4,-0.020893,11.2252433925184
3418,3,18,75000,0.8,5,-0.03803,11.2252433925184
3418,3,18,75000,0.8,6,-0.043986,11.2252433925184
3418,3,18,75000,0.8,7,-0.051129,11.2252433925184
3418,3,18,75000,0.8,8,-0.05954,11.2252433925184
3418,3,18,75000,0.8,9,-0.068706,11.2252433925184
3418,3,18,75000,0.8,10,-0.078308,11.2252433925184
3418,3,18,75000,0.8,11,-0.088037,11.2252433925184
3418,3,18,75000,0.8,12,-0.09764,11.2252433925184
3418,3,18,75000,0.8,13,-0.107064,11.2252433925184
3418,3,18,75000,0.8,14,-0.116337,11.2252433925184
3418,3,18,75000,0.8,15,-0.125475,11.2252433925184
3418,3,18,75000,0.8,16,-0.1345,11.2252433925184
3418,3,18,75000,0.8,17,-0.143384,11.2252433925184
3418,3,18,75000,0.8,18,-0.152108,11.2252433925184
3418,3,18,75000,0.8,19,-0.160675,11.2252433925184
3418,3,18,75000,0.8,20,-0.169054,11.2252433925184
3418,3,18,75000,0.85,-20,0.083792,11.2252433925184
3418,3,18,75000,0.85,-19,0.06743,11.2252433925184
3418,3,18,75000,0.85,-18,0.050826,11.2252433925184
3418,3,18,75000,0.85,-17,0.03405,11.2252433925184
3418,3,18,75000,0.85,-16,0.017199,11.2252433925184
3418,3,18,75000,0.85,-15,0.000444,11.2252433925184
3418,3,18,75000,0.85,-14,-0.015848,11.2252433925184
3418,3,18,75000,0.85,-13,-0.031224,11.2252433925184
3418,3,18,75000,0.85,-12,-0.045423,11.2252433925184
3418,3,18,75000,0.85,-11,-0.058397,11.2252433925184
3418,3,18,75000,0.85,-10,-0.069467,11.2252433925184
3418,3,18,75000,0.85,-9,-0.07784,11.2252433925184
3418,3,18,75000,0.85,-8,-0.082489,11.2252433925184
3418,3,18,75000,0.85,-7,-0.08285,11.2252433925184
3418,3,18,75000,0.85,-6,-0.078221,11.2252433925184
3418,3,18,75000,0.85,-5,-0.068143,11.2252433925184
3418,3,18,75000,0.85,-4,-0.05218,11.2252433925184
3418,3,18,75000,0.85,-3,-0.031722,11.2252433925184
3418,3,18,75000,0.85,-2,-0.008068,11.2252433925184
3418,3,18,75000,0.85,-1,0.015948,11.2252433925184
3418,3,18,75000,0.85,0,0.035409,11.2252433925184
3418,3,18,75000,0.85,1,0.047332,11.2252433925184
3418,3,18,75000,0.85,2,0.050611,11.2252433925184
3418,3,18,75000,0.85,3,0.046324,11.2252433925184
3418,3,18,75000,0.85,4,0.036295,11.2252433925184
3418,3,18,75000,0.85,5,0.020793,11.2252433925184
3418,3,18,75000,0.85,6,-0.00274,11.2252433925184
3418,3,18,75000,0.85,7,-0.067996,11.2252433925184
3418,3,18,75000,0.85,8,-0.093964,11.2252433925184
3418,3,18,75000,0.85,9,-0.113602,11.2252433925184
3418,3,18,75000,0.85,10,-0.130858,11.2252433925184
3418,3,18,75000,0.85,11,-0.146257,11.2252433925184
3418,3,18,75000,0.85,12,-0.160196,11.2252433925184
3418,3,18,75000,0.85,13,-0.172858,11.2252433925184
3418,3,18,75000,0.85,14,-0.184302,11.2252433925184
3418,3,18,75000,0.85,15,-0.194778,11.2252433925184
3418,3,18,75000,0.85,16,-0.204361,11.2252433925184
3418,3,18,75000,0.85,17,-0.21308,11.2252433925184
3418,3,18,75000,0.85,18,-0.221288,11.2252433925184
3418,3,18,75000,0.85,19,-0.228871,11.2252433925184
3418,3,18,75000,0.85,20,-0.236029,11.2252433925184
3418,3,18,75000,0.9,-20,0.227252,11.2252433925184
3418,3,18,75000,0.9,-19,0.213519,11.2252433925184
3418,3,18,75000,0.9,-18,0.199358,11.2252433925184
3418,3,18,75000,0.9,-17,0.18474,11.2252433925184
3418,3,18,75000,0.9,-16,0.169706,11.2252433925184
3418,3,18,75000,0.9,-15,0.154333,11.2252433925184
3418,3,18,75000,0.9,-14,0.138663,11.2252433925184
3418,3,18,75000,0.9,-13,0.122814,11.2252433925184
3418,3,18,75000,0.9,-12,0.107013,11.2252433925184
3418,3,18,75000,0.9,-11,0.091436,11.2252433925184
3418,3,18,75000,0.9,-10,0.076207,11.2252433925184
3418,3,18,75000,0.9,-9,0.061379,11.2252433925184
3418,3,18,75000,0.9,-8,0.047049,11.2252433925184
3418,3,18,75000,0.9,-7,0.033297,11.2252433925184
3418,3,18,75000,0.9,-6,0.020125,11.2252433925184
3418,3,18,75000,0.9,-5,0.007274,11.2252433925184
3418,3,18,75000,0.9,-4,-0.00583,11.2252433925184
3418,3,18,75000,0.9,-3,-0.019674,11.2252433925184
3418,3,18,75000,0.9,-2,-0.034323,11.2252433925184
3418,3,18,75000,0.9,-1,-0.049658,11.2252433925184
3418,3,18,75000,0.9,0,-0.065614,11.2252433925184
3418,3,18,75000,0.9,1,-0.082141,11.2252433925184
3418,3,18,75000,0.9,2,-0.099316,11.2252433925184
3418,3,18,75000,0.9,3,-0.11718,11.2252433925184
3418,3,18,75000,0.9,4,-0.135724,11.2252433925184
3418,3,18,75000,0.9,5,-0.15506,11.2252433925184
3418,3,18,75000,0.9,6,-0.175659,11.2252433925184
3418,3,18,75000,0.9,7,-0.198905,11.2252433925184
3418,3,18,75000,0.9,8,-0.225673,11.2252433925184
3418,3,18,75000,0.9,9,-0.255097,11.2252433925184
3418,3,18,75000,0.9,10,-0.27163,11.2252433925184
3418,3,18,75000,0.9,11,-0.285835,11.2252433925184
3418,3,18,75000,0.9,12,-0.29873,11.2252433925184
3418,3,18,75000,0.9,13,-0.31069,11.2252433925184
3418,3,18,75000,0.9,14,-0.321904,11.2252433925184
3418,3,18,75000,0.9,15,-0.332501,11.2252433925184
3418,3,18,75000,0.9,16,-0.342546,11.2252433925184
3418,3,18,75000,0.9,17,-0.352103,11.2252433925184
3418,3,18,75000,0.9,18,-0.361217,11.2252433925184
3418,3,18,75000,0.9,19,-0.369916,11.2252433925184
3418,3,18,75000,0.9,20,-0.378232,11.2252433925184
3418,3,18,125000,0.25,-20,0.011604,11.7360690162844
3418,3,18,125000,0.25,-19,0.006722,11.7360690162844
3418,3,18,125000,0.25,-18,0.001901,11.7360690162844
3418,3,18,125000,0.25,-17,-0.002927,11.7360690162844
3418,3,18,125000,0.25,-16,-0.007758,11.7360690162844
